label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
A-kissat404,ae48df6541d190c096b1e5ba22d1b534.cnf.xz,2d-strip-packing,1,UNSAT,20,58.325,58.273,22.4,766707,2332074,251896605,28609,21,time,180.0,,,2026-09-24T19:17:12+00:00,1
A-kissat404,ae48df6541d190c096b1e5ba22d1b534.cnf.xz,2d-strip-packing,2,UNSAT,20,81.816,81.395,22.5,811244,2456819,260220999,28509,22,time,180.0,,,2026-09-24T19:21:21+00:00,1
A-kissat404,4f09ef861ee74e50dc101765e1ce27fb.cnf.xz,algorithm-equivalence-checking,1,UNSAT,20,90.694,90.571,20.1,1697946,3002285,182744726,51086,29,time,180.0,,,2026-09-24T19:22:43+00:00,1
A-kissat404,4f09ef861ee74e50dc101765e1ce27fb.cnf.xz,algorithm-equivalence-checking,2,UNSAT,20,75.550,75.066,22.1,1591298,2814780,170749382,46807,27,time,180.0,,,2026-09-24T20:33:02+00:00,1
A-kissat404,8d0d8518a438d93428257d9a38863c3c.cnf.xz,allowable-seqence,1,SAT,10,14.242,14.210,20.0,181323,882454,80138267,9623,13,time,180.0,,,2026-09-24T20:34:18+00:00,1
A-kissat404,8d0d8518a438d93428257d9a38863c3c.cnf.xz,allowable-seqence,2,SAT,10,18.354,18.333,20.0,204726,929600,95948704,10168,13,time,180.0,,,2026-09-24T20:36:57+00:00,1
A-kissat404,365a02a7d781d655bb2a64d2273a2d0c.cnf.xz,argumentation,1,SAT,10,0.902,0.968,128.1,0,0,5428,0,0,time,180.0,,,2026-09-24T20:37:15+00:00,1
A-kissat404,365a02a7d781d655bb2a64d2273a2d0c.cnf.xz,argumentation,2,SAT,10,0.902,0.952,128.4,0,0,5428,0,0,time,180.0,,,2026-09-24T20:37:18+00:00,1
A-kissat404,80bb5209e88def5643bf5593320b104f.cnf.xz,argumentation,1,SAT,10,4.262,4.531,537.7,0,0,12350,0,0,time,180.0,,,2026-09-24T20:37:19+00:00,1
A-kissat404,80bb5209e88def5643bf5593320b104f.cnf.xz,argumentation,2,SAT,10,5.219,5.492,537.6,0,0,12350,0,0,time,180.0,,,2026-09-24T20:37:32+00:00,1
A-kissat404,d699355595398f0765c5f51c9d0ad852.cnf.xz,argumentation,1,SAT,10,12.939,13.839,937.3,0,0,178500,0,0,time,180.0,,,2026-09-24T20:37:38+00:00,1
A-kissat404,d699355595398f0765c5f51c9d0ad852.cnf.xz,argumentation,2,SAT,10,11.484,12.367,937.1,0,0,178500,0,0,time,180.0,,,2026-09-24T20:38:16+00:00,1
A-kissat404,15456f0d13b26f0b4b21525ef7d0d711.cnf.xz,clique-formulas,1,UNSAT,20,13.539,13.511,20.0,895508,1204369,22568739,18203,21,time,180.0,,,2026-09-24T20:38:27+00:00,1
A-kissat404,15456f0d13b26f0b4b21525ef7d0d711.cnf.xz,clique-formulas,2,UNSAT,20,9.528,9.520,20.0,638455,889764,17433805,13673,19,time,180.0,,,2026-09-24T20:39:04+00:00,1
A-kissat404,cb2e8b7fada420c5046f587ea754d052.cnf.xz,clique-formulas,1,UNSAT,20,11.738,11.682,20.0,762005,988814,17062145,17930,19,time,180.0,,,2026-09-24T20:39:14+00:00,1
A-kissat404,cb2e8b7fada420c5046f587ea754d052.cnf.xz,clique-formulas,2,UNSAT,20,5.817,5.787,20.0,431433,593493,11192228,10863,16,time,180.0,,,2026-09-24T20:39:44+00:00,1
A-kissat404,7cbc3ce2052ba7c5b501f75af58ab3c4.cnf.xz,cryptography-simon,1,SAT,10,0.028,0.018,20.0,0,0,8184,0,0,time,180.0,,,2026-09-24T20:39:50+00:00,1
A-kissat404,7cbc3ce2052ba7c5b501f75af58ab3c4.cnf.xz,cryptography-simon,2,SAT,10,0.010,0.007,20.0,0,0,8184,0,0,time,180.0,,,2026-09-24T20:39:50+00:00,1
A-kissat404,4e0de894799790b06e8d6c3efd109ade.cnf.xz,ecc-equivalence-checking,1,SAT,10,22.477,23.732,2988.8,0,0,17519849,0,0,time,180.0,,,2026-09-24T20:39:50+00:00,1
A-kissat404,4e0de894799790b06e8d6c3efd109ade.cnf.xz,ecc-equivalence-checking,2,SAT,10,19.711,20.841,2988.8,0,0,17519849,0,0,time,180.0,,,2026-09-24T20:40:56+00:00,1
A-kissat404,bbcfd33f07cbf6fefa950d8254aa34ce.cnf.xz,ecc-equivalence-checking,1,SAT,10,13.692,14.441,2069.9,0,0,12129449,0,0,time,180.0,,,2026-09-24T20:41:16+00:00,1
A-kissat404,bbcfd33f07cbf6fefa950d8254aa34ce.cnf.xz,ecc-equivalence-checking,2,SAT,10,12.386,13.107,2069.8,0,0,12129449,0,0,time,180.0,,,2026-09-24T20:41:57+00:00,1
A-kissat404,ee8c86d39745aea1c1731d4f34bcaed7.cnf.xz,ecc-equivalence-checking,1,SAT,10,15.446,16.316,2299.5,0,0,13477049,0,0,time,180.0,,,2026-09-24T20:42:09+00:00,1
A-kissat404,ee8c86d39745aea1c1731d4f34bcaed7.cnf.xz,ecc-equivalence-checking,2,SAT,10,14.092,14.890,2299.5,0,0,13477049,0,0,time,180.0,,,2026-09-24T20:42:53+00:00,1
A-kissat404,1890f49a43a94b97828528b68c32b78e.cnf.xz,fpga-routing,1,UNSAT,20,49.050,48.932,28.0,3006024,3699339,56533225,85610,31,time,180.0,,,2026-09-24T20:43:08+00:00,1
A-kissat404,1890f49a43a94b97828528b68c32b78e.cnf.xz,fpga-routing,2,UNSAT,20,120.275,116.656,35.8,4642369,5718705,84918235,126360,36,time,180.0,,,2026-09-24T20:45:23+00:00,1
A-kissat404,15e666a42158e3304fc3979de28a5e44.cnf.xz,graph-coloring,1,UNSAT,20,72.437,71.306,24.7,2341397,3184326,159105750,47570,30,time,180.0,,,2026-09-24T20:47:23+00:00,1
A-kissat404,15e666a42158e3304fc3979de28a5e44.cnf.xz,graph-coloring,2,UNSAT,20,5.271,5.263,20.0,240220,362966,19193354,2372,12,time,180.0,,,2026-09-24T20:50:16+00:00,1
A-kissat404,f497bda3018958d7ba2d1cd99da3982e.cnf.xz,graph-coloring,1,UNSAT,20,110.937,110.284,32.3,3021957,4080187,185947327,72020,33,time,180.0,,,2026-09-24T20:50:21+00:00,1
A-kissat404,f497bda3018958d7ba2d1cd99da3982e.cnf.xz,graph-coloring,2,UNSAT,20,75.278,75.052,31.3,2010467,2751906,118106573,44699,28,time,180.0,,,2026-09-24T20:54:39+00:00,1
A-kissat404,12cd0c3196589ac8105653cbfe613fc6.cnf.xz,hardware-verification,1,UNSAT,20,3.309,3.258,20.0,91682,470235,32344858,3215,9,time,180.0,,,2026-09-24T20:55:54+00:00,1
A-kissat404,12cd0c3196589ac8105653cbfe613fc6.cnf.xz,hardware-verification,2,UNSAT,20,3.712,3.678,20.0,87527,496103,36663882,2350,9,time,180.0,,,2026-09-24T20:56:09+00:00,1
A-kissat404,8117a2ac08e1acf52f660663efe2a5ca.cnf.xz,hgen,1,SAT,10,12.468,12.284,20.0,222641,415503,12204603,4442,14,time,180.0,,,2026-09-24T20:56:13+00:00,1
A-kissat404,8117a2ac08e1acf52f660663efe2a5ca.cnf.xz,hgen,2,SAT,10,9.351,9.309,20.0,216320,368366,11851813,3306,14,time,180.0,,,2026-09-24T20:56:44+00:00,1
A-kissat404,a789d0722f1aa0d44c5a38b374719c69.cnf.xz,md5-equivalence-checking,1,SAT,10,14.758,15.459,1805.4,0,0,10525634,0,0,time,180.0,,,2026-09-24T20:56:53+00:00,1
A-kissat404,a789d0722f1aa0d44c5a38b374719c69.cnf.xz,md5-equivalence-checking,2,SAT,10,12.085,12.771,1805.4,0,0,10525634,0,0,time,180.0,,,2026-09-24T20:57:39+00:00,1
A-kissat404,1bb9fe12b4fb50e98903ee87a51d6472.cnf.xz,miter,1,UNSAT,20,15.795,15.739,20.0,160530,824551,101503178,8201,12,time,180.0,,,2026-09-24T20:57:51+00:00,1
A-kissat404,1bb9fe12b4fb50e98903ee87a51d6472.cnf.xz,miter,2,UNSAT,20,18.264,18.196,20.0,159772,772395,100275839,7244,12,time,180.0,,,2026-09-24T20:58:41+00:00,1
A-kissat404,9d20bb1bd01838d70177ffd3aa284aeb.cnf.xz,miter,1,SAT,10,0.451,0.445,68.0,0,0,593269,0,0,time,180.0,,,2026-09-24T20:59:00+00:00,1
A-kissat404,9d20bb1bd01838d70177ffd3aa284aeb.cnf.xz,miter,2,SAT,10,0.401,0.401,67.9,0,0,593269,0,0,time,180.0,,,2026-09-24T20:59:01+00:00,1
A-kissat404,e85fb114c33f450dc2622c78bc6fa019.cnf.xz,miter,1,SAT,10,40.020,42.126,5296.9,0,0,32170813,0,0,time,180.0,,,2026-09-24T20:59:01+00:00,1
A-kissat404,e85fb114c33f450dc2622c78bc6fa019.cnf.xz,miter,2,SAT,10,38.311,40.315,5297.2,0,0,32170813,0,0,time,180.0,,,2026-09-24T21:00:58+00:00,1
A-kissat404,6d815089fb4095208754622b4c44a8f7.cnf.xz,multiplier-circuits,1,SAT,10,9.176,9.135,20.0,95245,205938,47465816,3861,8,time,180.0,,,2026-09-24T21:01:37+00:00,1
A-kissat404,6d815089fb4095208754622b4c44a8f7.cnf.xz,multiplier-circuits,2,SAT,10,1.506,1.479,20.0,13646,44533,13025513,907,4,time,180.0,,,2026-09-24T21:01:59+00:00,1
