label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
B-kissat-sc2026,1890f49a43a94b97828528b68c32b78e.cnf.xz,fpga-routing,1,UNSAT,20,43.517,43.337,20.0,3247995,3951220,62995414,73048,37,time,180.0,,,2026-09-24T20:43:57+00:00,1
B-kissat-sc2026,1890f49a43a94b97828528b68c32b78e.cnf.xz,fpga-routing,2,UNSAT,20,42.731,42.550,20.0,3097052,3765226,58535585,67632,36,time,180.0,,,2026-09-24T20:44:40+00:00,1
B-kissat-sc2026,15e666a42158e3304fc3979de28a5e44.cnf.xz,graph-coloring,1,UNSAT,20,51.815,50.413,20.0,2411451,3617524,174525383,44648,33,time,180.0,,,2026-09-24T20:48:36+00:00,1
B-kissat-sc2026,15e666a42158e3304fc3979de28a5e44.cnf.xz,graph-coloring,2,UNSAT,20,48.743,47.847,20.0,2326213,3676899,167022113,44754,32,time,180.0,,,2026-09-24T20:49:27+00:00,1
B-kissat-sc2026,f497bda3018958d7ba2d1cd99da3982e.cnf.xz,graph-coloring,1,UNSAT,20,52.014,51.951,20.0,2605321,3869649,176084290,52723,34,time,180.0,,,2026-09-24T20:52:12+00:00,1
B-kissat-sc2026,f497bda3018958d7ba2d1cd99da3982e.cnf.xz,graph-coloring,2,UNSAT,20,94.788,94.544,21.0,4271823,6052247,294230030,89746,40,time,180.0,,,2026-09-24T20:53:04+00:00,1
B-kissat-sc2026,12cd0c3196589ac8105653cbfe613fc6.cnf.xz,hardware-verification,1,UNSAT,20,4.563,4.515,20.0,131424,719861,49643520,4191,10,time,180.0,,,2026-09-24T20:55:58+00:00,1
B-kissat-sc2026,12cd0c3196589ac8105653cbfe613fc6.cnf.xz,hardware-verification,2,UNSAT,20,7.079,7.047,20.0,166581,700115,57267541,3448,11,time,180.0,,,2026-09-24T20:56:02+00:00,1
B-kissat-sc2026,8117a2ac08e1acf52f660663efe2a5ca.cnf.xz,hgen,1,SAT,10,9.134,9.084,20.0,264121,465467,14798909,4386,14,time,180.0,,,2026-09-24T20:56:26+00:00,1
B-kissat-sc2026,8117a2ac08e1acf52f660663efe2a5ca.cnf.xz,hgen,2,SAT,10,9.430,9.422,20.0,264111,462853,14747905,4320,14,time,180.0,,,2026-09-24T20:56:35+00:00,1
B-kissat-sc2026,a789d0722f1aa0d44c5a38b374719c69.cnf.xz,md5-equivalence-checking,1,SAT,10,16.541,16.999,1825.6,0,0,10525634,0,0,time,180.0,,,2026-09-24T20:57:08+00:00,1
B-kissat-sc2026,a789d0722f1aa0d44c5a38b374719c69.cnf.xz,md5-equivalence-checking,2,SAT,10,14.344,14.972,1825.4,0,0,10525634,0,0,time,180.0,,,2026-09-24T20:57:25+00:00,1
B-kissat-sc2026,1bb9fe12b4fb50e98903ee87a51d6472.cnf.xz,miter,1,UNSAT,20,18.562,18.450,20.0,151387,832440,98144595,8723,11,time,180.0,,,2026-09-24T20:58:07+00:00,1
B-kissat-sc2026,1bb9fe12b4fb50e98903ee87a51d6472.cnf.xz,miter,2,UNSAT,20,15.896,15.830,20.0,148935,785313,98747941,8058,11,time,180.0,,,2026-09-24T20:58:26+00:00,1
B-kissat-sc2026,9d20bb1bd01838d70177ffd3aa284aeb.cnf.xz,miter,1,SAT,10,0.401,0.415,68.6,0,0,593269,0,0,time,180.0,,,2026-09-24T20:59:00+00:00,1
B-kissat-sc2026,9d20bb1bd01838d70177ffd3aa284aeb.cnf.xz,miter,2,SAT,10,0.402,0.395,68.5,0,0,593269,0,0,time,180.0,,,2026-09-24T20:59:01+00:00,1
B-kissat-sc2026,e85fb114c33f450dc2622c78bc6fa019.cnf.xz,miter,1,SAT,10,39.467,41.593,5358.6,0,0,32170813,0,0,time,180.0,,,2026-09-24T20:59:41+00:00,1
B-kissat-sc2026,e85fb114c33f450dc2622c78bc6fa019.cnf.xz,miter,2,SAT,10,37.338,39.243,5358.5,0,0,32170813,0,0,time,180.0,,,2026-09-24T21:00:21+00:00,1
B-kissat-sc2026,6d815089fb4095208754622b4c44a8f7.cnf.xz,multiplier-circuits,1,SAT,10,6.326,6.274,20.0,63254,131710,34617614,1995,7,time,180.0,,,2026-09-24T21:01:46+00:00,1
B-kissat-sc2026,6d815089fb4095208754622b4c44a8f7.cnf.xz,multiplier-circuits,2,SAT,10,7.120,7.083,20.0,88537,195696,45123401,3620,8,time,180.0,,,2026-09-24T21:01:52+00:00,1
B-kissat-sc2026,09e0775d2b51c49ec1ec4d214ee7c8c8.cnf.xz,ntil,1,TIMEOUT,0,180.025,179.771,68.8,4066291,9712140,187032372,82129,40,time,180.0,,,2026-09-24T21:05:01+00:00,1
B-kissat-sc2026,09e0775d2b51c49ec1ec4d214ee7c8c8.cnf.xz,ntil,2,TIMEOUT,0,180.041,179.891,65.3,4525967,10654646,211318553,88294,42,time,180.0,,,2026-09-24T21:08:01+00:00,1
B-kissat-sc2026,2b8cac8e1f5cad04696004e7fbf5cf2e.cnf.xz,ntil,1,SAT,10,26.226,26.180,38.9,825711,1641428,29828598,12628,21,time,180.0,,,2026-09-24T21:14:39+00:00,1
B-kissat-sc2026,2b8cac8e1f5cad04696004e7fbf5cf2e.cnf.xz,ntil,2,TIMEOUT,0,180.041,179.941,64.9,5189846,9644328,209315899,89194,44,time,180.0,,,2026-09-24T21:15:06+00:00,1
B-kissat-sc2026,0be1e12a8e7282d1a4e389bb90f6dbc7.cnf.xz,or_randxor,1,UNSAT,20,18.898,18.823,20.0,844058,1051442,44091528,22057,21,time,180.0,,,2026-09-24T21:18:44+00:00,1
