label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
c1-default-s2,6f1b15ebd0ac13c05fb052e5b0453f64.cnf.xz,allowable-seqence,2,TIMEOUT,0,180.031,177.840,194.0,417866,3292007,763581232,16891,18,time,180.0,,28fa1f11c7bc112872bc38b41c973cae244a4ea5,2026-09-21T20:56:47+00:00,4
c1-default-s2,b54b26f38d40a687b6277c49cf85de69.cnf.xz,baseball-lineup,2,TIMEOUT,0,187.355,185.064,840.7,0,0,1294027134,0,0,time,180.0,,4afccd5561c89c09de25887887843d0a6f8e2bcc,2026-09-21T20:56:47+00:00,4
c1-default-s2,6e297bdb1c3f957f6333c37804805ecb.cnf.xz,cellular-automata,2,TIMEOUT,0,180.442,176.951,250.9,1075953,14989473,635005449,31812,26,time,180.0,,b5c70723ca1586626d5eb3a7e051a6d9d0a16afe,2026-09-21T20:56:47+00:00,4
c1-default-s2,8390dca257561c53bf4eb6e158a2285f.cnf.xz,crafted-cec,2,SAT,10,54.783,53.395,23.1,263096,499036,287581428,9968,14,time,180.0,,1ba3d8712f6bd3e3a21bbfbefdd1e3bb2c45c74e,2026-09-21T20:56:47+00:00,4
c1-default-s2,4989239fbeb6eb40fc0b664d9ba92636.cnf.xz,cryptography-ascon,2,UNSAT,20,157.093,154.785,84.0,122172,300866,669465805,1594,10,time,180.0,,31054949882aa50972aed13999254dd4df9ce036,2026-09-21T20:57:42+00:00,4
c1-default-s2,5553fec254b32349e0e48c7ee1e2d6c7.cnf.xz,cryptography-cbmc,2,UNSAT,20,121.479,119.581,107.2,1416785,7477324,313459605,42434,29,time,180.0,,ce881612efcce9f26661e791f14a48c2b28565c7,2026-09-21T20:59:47+00:00,4
c1-default-s2,3e912cd2a499b8f956246b866e2f9f64.cnf.xz,cryptography,2,TIMEOUT,0,180.008,177.547,21.3,4400619,5314492,346060207,130155,41,time,180.0,,3b1d82d24fdbb842234a9754181ecbf5e7212306,2026-09-21T20:59:47+00:00,4
c1-default-s2,1f81f7e009f501014cb23a8c2d41836f.cnf.xz,diagnosis,2,TIMEOUT,0,180.066,177.777,149.0,477935,3758080,1597451883,19922,19,time,180.0,,de5658bb01f262be15b4d89a89da068b15bc9827,2026-09-21T20:59:54+00:00,4
c1-default-s2,3c4ac805726d78a869ff8116ee3533db.cnf.xz,fpga-routing,2,TIMEOUT,0,180.054,176.605,40.8,8159211,9963514,190755448,201380,45,time,180.0,,ddc4bb1c371fa51c2e472162c85dc052ea56457a,2026-09-21T21:00:19+00:00,4
c1-default-s2,667341ee8c1dea3db613db317e2b2c33.cnf.xz,lights-out,2,TIMEOUT,0,180.050,177.913,20.0,1763951,2871548,292683414,59818,31,time,180.0,,efb910bdc26fb292ee585bbecfb5f87ed223b040,2026-09-21T21:01:48+00:00,4
c1-default-s2,e55a49d8065d65650f24c0f3ecef30b6.cnf.xz,maxsat-optimum,2,TIMEOUT,0,180.027,177.837,42.6,1420855,4576082,1595753147,43338,27,time,180.0,,5e46a9ea1d96bb9194452d11a83140bcce552d48,2026-09-21T21:02:47+00:00,4
c1-default-s2,fac2035ba83ac2d0c2d67509d3f82b94.cnf.xz,multiplier-equivalence-checking,2,TIMEOUT,0,180.044,177.903,20.0,2947145,5134400,368289279,89166,37,time,180.0,,75415cd0c262c15c2727a2da5c2fa0deb20be4e1,2026-09-21T21:02:54+00:00,4
c1-default-s2,87dbc3302b82c09e19c55059fb943191.cnf.xz,ntil,2,TIMEOUT,0,180.032,176.149,94.3,2958505,6628559,106598086,62612,33,time,180.0,,07d46ffb6f0c974f0854cf540708b92e410e081b,2026-09-21T21:03:19+00:00,4
c1-default-s2,dc7817dfa2817916b266c1cfacd2ee66.cnf.xz,ramsey,2,TIMEOUT,0,180.021,177.862,33.5,3458513,6901513,283364947,97854,39,time,180.0,,1d5419563c63f857ef6de3dc74ba2d27cd5058a4,2026-09-21T21:04:48+00:00,4
c1-default-s2,3ed56242f55e3653dbceeb4a70221787.cnf.xz,rbsat,2,SAT,10,116.660,114.791,27.7,2125367,4333428,407504819,49614,29,time,180.0,,ce9e966de844b1993b61b848b779defc71f648d7,2026-09-21T21:05:47+00:00,4
c1-default-s2,b0abaa97c4663edc2048d86de3e2b226.cnf.xz,school-timetabling,2,UNSAT,20,137.484,135.939,42.0,3475023,6694133,867789705,81977,34,time,180.0,,231d2b3c7c07658b77762cefd8d3474a213e6bf0,2026-09-21T21:05:54+00:00,4
c1-default-s2,5ee05ef0bcb42cb12bd698978c05178c.cnf.xz,sgen-balanced,2,TIMEOUT,0,180.012,176.342,34.2,3410756,5296141,115573500,78396,41,time,180.0,,d7e2c0fe11754cd0d3500a473670e681b0046475,2026-09-21T21:06:19+00:00,4
c1-default-s2,bd0b055b890a9ace598a0c4aba40de30.cnf.xz,trigonometric-functions,2,TIMEOUT,0,180.146,177.772,448.1,562662,5633382,674095640,23251,19,time,180.0,,d5894ffffeba3636b755a2d3a88ed85e424afd90,2026-09-21T21:07:44+00:00,4
c1-default-s2,416e33a8463911546e4cd87d282a7e1e.cnf.xz,unknown-cases,2,SAT,10,111.966,110.496,37.1,1908522,3292933,170092553,49081,32,time,180.0,,b45fa56d4320ce662ccb2a0aa502e09d9f112bc4,2026-09-21T21:07:48+00:00,4
c1-default-s2,c14f0c610d59a9d5e8cec328485b916f.cnf.xz,van-der-waerden,2,TIMEOUT,0,180.033,177.825,47.6,3082147,4347838,79631004,71564,34,time,180.0,,0300abf17e8420b9a4568af25bae358e558fc9de,2026-09-21T21:08:12+00:00,4
