label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
A-sin-simetrias,043c91001968a1fbd1ef419540fcb396.cnf.xz,H,1,TIMEOUT,0,180.049,178.071,234.6,3939188,8149394,367490951,6204,40,time,180.0,--no-symmetry,,2026-09-23T09:50:44+00:00,1
A-sin-simetrias,0d082b8fa36f662217bee5524cd24d3a.cnf.xz,H,1,TIMEOUT,0,180.059,177.845,34.2,5717682,12718482,280945116,96688,47,time,180.0,--no-symmetry,,2026-09-23T09:56:48+00:00,1
A-sin-simetrias,0ec6bf97a96b9840ae84f1d1da4c4dcd.cnf.xz,H,1,TIMEOUT,0,180.056,177.595,60.3,3970321,8067761,447924629,108101,36,time,180.0,--no-symmetry,,2026-09-23T09:59:48+00:00,1
A-sin-simetrias,0f1070ba60b55aa62d3a98798a14700e.cnf.xz,H,1,TIMEOUT,0,180.066,178.110,121.5,5278208,12148591,339980029,73443,43,time,180.0,--no-symmetry,,2026-09-23T10:05:48+00:00,1
A-sin-simetrias,12ac1c71ff0405cc150c2a2db6c4a255.cnf.xz,H,1,TIMEOUT,0,180.056,177.837,198.7,3253591,10583875,411906303,19974,36,time,180.0,--no-symmetry,,2026-09-23T10:08:48+00:00,1
A-sin-simetrias,15456f0d13b26f0b4b21525ef7d0d711.cnf.xz,H,1,UNSAT,20,15.660,15.389,18.5,895508,1204369,22568739,18203,21,time,180.0,--no-symmetry,,2026-09-23T10:11:51+00:00,1
A-sin-simetrias,1890f49a43a94b97828528b68c32b78e.cnf.xz,H,1,UNSAT,20,57.713,56.909,28.0,3006024,3699339,56533225,85610,31,time,180.0,--no-symmetry,,2026-09-23T10:12:07+00:00,1
A-sin-simetrias,1a3bef9e03bab1ed4e9e34506d72a451.cnf.xz,H,1,TIMEOUT,0,180.030,177.675,111.7,5932232,10812633,810278840,70631,44,time,180.0,--no-symmetry,,2026-09-23T10:16:04+00:00,1
A-sin-simetrias,1fb646d2657b6dd5f0106dbec9fd6c27.cnf.xz,H,1,TIMEOUT,0,180.038,177.808,127.3,5064964,13094919,241364787,40536,42,time,180.0,--no-symmetry,,2026-09-23T10:19:04+00:00,1
A-sin-simetrias,266e890b706cf336378bf148bbda1aff.cnf.xz,H,1,TIMEOUT,0,180.030,177.941,39.0,6653140,9127103,183272551,150704,46,time,180.0,--no-symmetry,,2026-09-23T10:22:04+00:00,1
A-sin-simetrias,28dcc4119e1bbb5fbd3fdd8f4140f28d.cnf.xz,H,1,SAT,10,151.189,149.793,18.5,1299263,2133174,239146498,43862,27,time,180.0,--no-symmetry,,2026-09-23T10:25:04+00:00,1
A-sin-simetrias,2b7e863462991fd008f9898eca63ebf4.cnf.xz,H,1,SAT,10,134.943,133.221,167.0,809705,32596073,453070352,33089,23,time,180.0,--no-symmetry,,2026-09-23T10:31:00+00:00,1
A-sin-simetrias,306a29e966fa6293d407bc7ebbc3ecb1.cnf.xz,H,1,TIMEOUT,0,180.028,177.611,94.0,6099822,10743147,708420369,98963,44,time,180.0,--no-symmetry,,2026-09-23T10:33:15+00:00,1
A-sin-simetrias,35e0b5a19c88961d98dd806e805759f4.cnf.xz,H,1,TIMEOUT,0,180.034,177.564,46.7,4960575,11112207,184894568,80722,45,time,180.0,--no-symmetry,,2026-09-23T10:36:27+00:00,1
A-sin-simetrias,3c4ac805726d78a869ff8116ee3533db.cnf.xz,H,1,TIMEOUT,0,180.057,177.864,39.8,8014090,9795589,185548279,193880,45,time,180.0,--no-symmetry,,2026-09-23T10:39:27+00:00,1
A-sin-simetrias,43d40ced32b5be08814ef24f97379654.cnf.xz,H,1,TIMEOUT,0,180.032,177.634,46.3,5078323,7540858,106160629,104276,42,time,180.0,--no-symmetry,,2026-09-23T10:42:27+00:00,1
