label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
B-adaptive,ae48df6541d190c096b1e5ba22d1b534.cnf.xz,2d-strip-packing,1,UNSAT,20,71.860,71.365,25.1,1183232,3090627,349338469,32829,26,time,180.0,--modeadaptive=1,,2026-09-23T04:38:33+00:00,1
B-adaptive,ae48df6541d190c096b1e5ba22d1b534.cnf.xz,2d-strip-packing,2,UNSAT,20,73.490,73.051,24.4,1227986,3104068,362798702,30369,26,time,180.0,--modeadaptive=1,,2026-09-23T04:39:45+00:00,1
B-adaptive,4f09ef861ee74e50dc101765e1ce27fb.cnf.xz,algorithm-equivalence-checking,1,UNSAT,20,64.650,64.205,21.0,1639565,2835989,180547380,35915,30,time,180.0,--modeadaptive=1,,2026-09-23T04:42:59+00:00,1
B-adaptive,4f09ef861ee74e50dc101765e1ce27fb.cnf.xz,algorithm-equivalence-checking,2,UNSAT,20,64.918,64.474,20.4,1594561,2696085,171808286,34344,30,time,180.0,--modeadaptive=1,,2026-09-23T04:44:03+00:00,1
B-adaptive,8d0d8518a438d93428257d9a38863c3c.cnf.xz,allowable-seqence,1,SAT,10,18.907,18.716,22.3,241150,964074,111509767,10192,14,time,180.0,--modeadaptive=1,,2026-09-23T04:46:26+00:00,1
B-adaptive,8d0d8518a438d93428257d9a38863c3c.cnf.xz,allowable-seqence,2,SAT,10,70.150,69.583,32.3,886758,2675509,289099710,30299,24,time,180.0,--modeadaptive=1,,2026-09-23T04:46:45+00:00,1
B-adaptive,365a02a7d781d655bb2a64d2273a2d0c.cnf.xz,argumentation,1,SAT,10,1.003,1.069,128.8,0,0,5428,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:48:13+00:00,1
B-adaptive,365a02a7d781d655bb2a64d2273a2d0c.cnf.xz,argumentation,2,SAT,10,1.003,1.080,128.6,0,0,5428,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:48:14+00:00,1
B-adaptive,80bb5209e88def5643bf5593320b104f.cnf.xz,argumentation,1,SAT,10,5.268,5.485,538.3,0,0,12350,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:48:22+00:00,1
B-adaptive,80bb5209e88def5643bf5593320b104f.cnf.xz,argumentation,2,SAT,10,4.564,4.787,538.1,0,0,12350,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:48:27+00:00,1
B-adaptive,d699355595398f0765c5f51c9d0ad852.cnf.xz,argumentation,1,SAT,10,11.685,12.476,937.6,0,0,178500,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:48:50+00:00,1
B-adaptive,d699355595398f0765c5f51c9d0ad852.cnf.xz,argumentation,2,SAT,10,11.639,12.313,937.5,0,0,178500,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:49:02+00:00,1
B-adaptive,15456f0d13b26f0b4b21525ef7d0d711.cnf.xz,clique-formulas,1,UNSAT,20,7.974,7.897,18.2,486591,687996,15488233,10612,18,time,180.0,--modeadaptive=1,,2026-09-23T04:49:39+00:00,1
B-adaptive,15456f0d13b26f0b4b21525ef7d0d711.cnf.xz,clique-formulas,2,UNSAT,20,16.104,15.959,18.2,908610,1202302,24096906,18429,23,time,180.0,--modeadaptive=1,,2026-09-23T04:49:47+00:00,1
B-adaptive,cb2e8b7fada420c5046f587ea754d052.cnf.xz,clique-formulas,1,UNSAT,20,8.505,8.435,18.2,519617,694174,12636094,15110,19,time,180.0,--modeadaptive=1,,2026-09-23T04:50:25+00:00,1
B-adaptive,cb2e8b7fada420c5046f587ea754d052.cnf.xz,clique-formulas,2,UNSAT,20,7.538,7.481,18.2,445847,613751,11195564,13462,18,time,180.0,--modeadaptive=1,,2026-09-23T04:50:34+00:00,1
B-adaptive,7cbc3ce2052ba7c5b501f75af58ab3c4.cnf.xz,cryptography-simon,1,SAT,10,0.017,0.011,18.2,0,0,8184,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:50:48+00:00,1
B-adaptive,7cbc3ce2052ba7c5b501f75af58ab3c4.cnf.xz,cryptography-simon,2,SAT,10,0.010,0.011,18.2,0,0,8184,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:50:48+00:00,1
B-adaptive,4e0de894799790b06e8d6c3efd109ade.cnf.xz,ecc-equivalence-checking,1,SAT,10,22.540,23.395,2989.0,0,0,17519849,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:51:19+00:00,1
B-adaptive,4e0de894799790b06e8d6c3efd109ade.cnf.xz,ecc-equivalence-checking,2,SAT,10,22.527,23.489,2989.2,0,0,17519849,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:51:42+00:00,1
B-adaptive,bbcfd33f07cbf6fefa950d8254aa34ce.cnf.xz,ecc-equivalence-checking,1,SAT,10,15.006,15.555,2070.3,0,0,12129449,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:52:43+00:00,1
B-adaptive,bbcfd33f07cbf6fefa950d8254aa34ce.cnf.xz,ecc-equivalence-checking,2,SAT,10,14.846,15.465,2070.5,0,0,12129449,0,0,time,180.0,--modeadaptive=1,,2026-09-23T04:52:58+00:00,1
